IMG_20221008_165948.jpg,Borbeni gard,1735.57596,1095.47825,-1941.913,1790.67445,1034.59021,-1992.32661,1814.38378,1036.60301,-1992.66497,1841.24182,1039.19713,-1993.09811,1753.11165,1028.08825,-1823.45263,1748.08158,1025.34591,-1823.70159,1743.65664,1022.11285,-1823.64819,1933.02586,1086.71689,-1776.11591,1838.16369,1060.61893,-1024.83596,1781.55221,1191.58136,-1819.58934,1743.19101,1174.00242,-1603.1303,1798.73029,1477.73883,-1976.39602,2000.30754,1429.7679,212.57743,1369.26688,1857.19741,-2513.29933,1721.37524,1747.80526,1148.83259,1060.83662,1459.69728,-2693.65103,1555.23772,1534.97295,1424.5004,977.32862,1360.0804,-2893.70411,1526.69885,1457.49294,1502.14745,996.25788,1283.45713,-2870.08894,1541.22169,1426.80093,1455.00319,1048.39754,1328.94218,-2676.89057,1549.31799,1458.73153,1410.22507,1721.47478,2516.59552,-700.15035,1880.14792,2458.6156,699.31754,1429.19014,3194.86808,-769.99823,1909.59714,2800.34676,2697.10271,1473.26133,3995.66335,-772.29783,2174.59154,3260.08364,4562.44147,1565.15526,4130.43012,-790.66373,2242.85415,3356.28128,4731.39617,1120.94654,4125.43272,-1456.92677,1894.91816,3351.75022,4684.18486
IMG_20221008_165948_1.jpg,Borbeni gard,1769.76408,1084.25795,-1875.99345,1826.11852,1021.34844,-1920.48299,1846.16717,1023.09265,-1920.85446,1869.03505,1025.55503,-1921.29319,1796.30921,1016.19188,-1753.66958,1793.79211,1013.74693,-1753.87321,1791.41946,1011.11566,-1753.91171,1960.06642,1074.0043,-1709.70238,1894.8329,1051.71742,-970.57251,1814.08702,1175.14235,-1759.8513,1782.60578,1164.14585,-1546.0684,1824.57056,1477.17025,-1926.24792,2041.23427,1427.63935,271.28109,1394.35387,1852.87623,-2480.96981,1752.39726,1694.08203,1425.89688,1073.62038,1448.38024,-2756.57005,1590.47588,1521.22336,1938.65731,993.00239,1359.07221,-2975.43092,1557.88799,1429.0079,2050.62016,1006.65823,1272.65245,-2958.00803,1568.38363,1406.55573,1991.03547,1038.6289,1308.14975,-2747.0869,1579.84251,1438.6528,1926.81537,1753.89991,2502.84689,-686.2915,1915.21514,2449.28365,685.26898,1456.33273,3177.81101,-653.28666,1932.39529,2799.01776,2601.69854,1498.97743,3981.67522,-566.02438,2218.67153,3260.56513,4425.16669,1593.22331,4109.65808,-573.52063,2297.14699,3364.16543,4588.7631,1147.96828,4111.46058,-1183.226,1920.66345,3347.41374,4550.71832
IMG_20221008_165949.jpg,Borbeni gard,1770.55213,1086.65164,-2017.47547,1824.88305,1024.96481,-2056.71786,1848.09964,1027.15806,-2057.12306,1873.99206,1029.6704,-2057.50302,1787.13524,1018.1213,-1892.64216,1782.19809,1015.65444,-1892.85883,1777.66967,1012.38292,-1892.66885,1959.46814,1072.27793,-1797.72225,1874.79109,1049.40745,-1068.50475,1816.33716,1177.5534,-1880.55747,1776.10515,1164.4052,-1669.03247,1800.55887,1458.0414,-1972.12959,2031.70041,1412.43701,225.42739,1390.6552,1845.20388,-2602.1174,1783.39259,1676.57048,1521.94372,1067.39727,1449.3843,-2983.46586,1600.12273,1512.62523,2223.285,977.56371,1349.10636,-3211.82706,1562.39986,1418.18875,2360.23116,993.14788,1272.72976,-3187.39341,1570.17735,1401.36595,2299.49832,1025.11865,1305.75013,-2973.81943,1580.40562,1440.16439,2217.14653,1727.6176,2482.42157,-690.33018,1900.18228,2445.08581,689.23005,1438.9565,3151.47519,-719.13653,1935.37761,2800.69679,2634.31675,1482.75162,3971.49329,-680.23535,2200.20562,3255.42662,4488.90191,1569.64922,4101.80507,-693.9366,2273.95047,3355.52334,4652.55338,1137.40589,4099.24132,-1320.89502,1901.62326,3326.84593,4597.74627
IMG_20221008_165949_1.jpg,Borbeni gard,1810.48324,1119.93687,-1750.01365,1864.96419,1053.57532,-1799.21475,1885.9977,1054.43385,-1799.57256,1909.97586,1056.29616,-1800.00074,1836.91828,1050.03261,-1631.20715,1835.59857,1047.37681,-1631.39599,1835.1077,1044.48819,-1631.40416,1999.08179,1103.59219,-1611.41502,1941.68081,1082.92923,-871.11859,1856.34463,1208.54458,-1642.48154,1824.05588,1199.70446,-1428.54964,1873.67026,1493.85138,-1862.71406,2059.11783,1465.12959,314.06779,1425.29063,1857.94321,-2333.33401,1742.17013,1769.26647,1073.95822,1130.98887,1479.72958,-2378.93485,1569.78901,1556.39323,1191.28804,1063.61665,1395.17172,-2551.13696,1554.54,1474.40917,1250.20957,1079.86833,1317.71334,-2536.31125,1571.13852,1443.09456,1231.90032,1130.69666,1362.11304,-2361.22409,1575.25501,1471.42195,1182.96762,1788.55965,2513.27742,-673.80203,1942.35153,2470.48785,673.07445,1479.91386,3186.84006,-766.63197,1953.26779,2825.53025,2559.0945,1522.22869,4006.39512,-788.82837,2212.4451,3282.96411,4330.63232,1603.40264,4131.91649,-805.2871,2288.88296,3409.06812,4494.17121,1185.97746,4119.93454,-1386.12316,1909.6764,3355.45995,4491.06493
IMG_20221008_165950.jpg,Borbeni gard,1830.6366,1120.39625,-1928.38817,1894.23358,1058.41672,-1965.32558,1919.48012,1061.1962,-1965.57598,1943.95557,1064.59842,-1965.88454,1847.55972,1052.39942,-1806.55869,1838.63594,1049.81543,-1806.72715,1830.71814,1047.04222,-1806.63029,2021.51923,1112.42873,-1717.97209,1915.34842,1077.52152,-1011.79859,1875.73456,1210.83312,-1798.36627,1829.76307,1199.17515,-1593.4464,1876.69624,1495.75806,-1934.84306,2067.67324,1445.87093,231.64116,1440.57183,1865.02106,-2573.16506,1812.77373,1686.10913,1434.81383,1133.33462,1480.94792,-2962.33571,1627.36021,1523.79192,2055.53888,1045.38107,1388.68974,-3189.43081,1600.59664,1446.47563,2178.436,1060.86477,1309.48495,-3177.69648,1614.79561,1422.94333,2124.04072,1091.58972,1343.85981,-2961.11721,1622.40641,1454.79635,2048.18749,1790.57615,2520.41853,-692.53707,1947.87867,2466.89222,691.57621,1485.7177,3203.76483,-660.69724,1959.79863,2823.15337,2538.34244,1531.07776,4003.01254,-618.99151,2238.53557,3279.15212,4282.83039,1619.58292,4129.92437,-633.29043,2316.38088,3388.85805,4435.161,1192.93162,4125.41756,-1241.62136,1941.98957,3344.82189,4392.65485
IMG_20221008_165950_1.jpg,Borbeni gard,1823.12462,1125.61338,-1744.92585,1867.86953,1064.40542,-1813.7499,1888.61041,1066.40726,-1814.05308,1911.88971,1068.4082,-1814.57231,1840.33519,1057.15538,-1641.90136,1838.39899,1054.18126,-1642.31401,1837.05466,1051.11094,-1642.57146,2010.7172,1108.58242,-1686.20402,1935.29193,1088.53793,-923.46726,1867.40638,1214.72545,-1655.4084,1837.04327,1202.58929,-1435.96032,1909.94999,1489.82276,-1893.29135,2088.81105,1444.8407,259.43264,1468.04015,1874.34033,-2215.07561,1810.99212,1783.29456,1109.85324,1138.34502,1496.56698,-2095.03354,1619.01402,1560.23801,1301.27537,1066.42927,1422.7708,-2243.92117,1593.91152,1487.43844,1368.49849,1083.83623,1341.31068,-2232.41904,1610.08269,1461.23326,1324.06555,1114.81697,1373.67027,-2071.1365,1612.17286,1492.36004,1284.84458,1826.90865,2518.9396,-681.555,1953.31373,2461.83722,681.12113,1513.82125,3204.20829,-821.27988,1925.1631,2824.71885,2500.61615,1562.02331,4003.86887,-872.21469,2239.86562,3255.96517,4203.70739,1645.22431,4132.63088,-890.83602,2323.03672,3378.68053,4364.05514,1211.16026,4129.55174,-1524.11657,1960.74459,3333.28698,4351.57994
IMG_20221008_165951.jpg,Borbeni gard,1847.12202,1148.83678,-1842.56504,1899.53412,1083.9667,-1879.03144,1922.84012,1086.22885,-1879.51425,1947.61896,1089.08385,-1880.07673,1863.30427,1077.66297,-1721.18392,1858.26903,1074.74045,-1721.48999,1854.12533,1071.68716,-1721.63579,2033.21547,1131.57128,-1641.05226,1961.10778,1107.15565,-937.55924,1895.73809,1237.14537,-1716.73579,1857.43276,1227.94738,-1513.55077,1912.59705,1517.73866,-1835.0007,2102.23282,1479.07927,298.63674,1497.39977,1899.57191,-2305.98012,1827.68925,1767.69135,1393.30661,1169.78032,1511.25861,-2477.46392,1651.24907,1550.73078,1853.57257,1075.82954,1429.67612,-2665.75412,1622.56213,1469.34893,1959.19373,1093.95347,1349.9489,-2651.24318,1632.11348,1450.28541,1903.45267,1136.79871,1382.07643,-2463.88052,1637.72682,1484.11456,1841.18967,1821.91977,2548.80738,-680.94673,1981.86253,2497.95285,679.83532,1537.05802,3223.60255,-824.59,2004.07605,2838.90514,2589.21879,1573.26676,4018.3418,-894.10496,2270.03337,3301.2719,4411.78341,1659.01663,4155.03316,-918.79967,2339.18296,3389.43215,4577.2709,1223.33073,4144.67181,-1591.40259,1998.81069,3380.13107,4533.1278
IMG_20221008_165952.jpg,Borbeni gard,1844.86919,1207.12807,-1946.38472,1892.38865,1139.06138,-1986.84003,1915.73086,1141.45644,-1987.26116,1942.23626,1143.85813,-1988.02066,1855.91977,1132.37806,-1822.99155,1851.06499,1129.94241,-1823.3593,1846.92004,1127.50552,-1823.70593,2030.51729,1175.3616,-1712.70684,1945.08054,1155.76986,-984.82777,1895.58598,1293.91108,-1800.17871,1858.71852,1283.58846,-1591.62071,1911.80962,1555.15132,-1848.7896,2114.04827,1514.49333,286.93221,1515.40822,1956.28553,-2063.09225,1799.54193,1775.5879,1194.46924,1201.52552,1564.40499,-1875.62446,1675.56807,1581.67345,1359.04493,1106.80728,1487.52209,-2010.99223,1650.72084,1503.87924,1437.11291,1130.33699,1400.61491,-1997.54479,1637.17272,1488.59587,1374.3521,1192.78231,1441.99142,-1846.27437,1643.56822,1512.28334,1336.27989,1831.50019,2575.32675,-701.03867,1984.85809,2533.80307,700.72587,1539.62147,3239.67099,-1248.15065,1988.66013,2901.04349,2738.32682,1600.13887,4065.80712,-1635.27998,2239.81803,3314.31854,4813.81046,1674.86848,4217.75085,-1689.74386,2316.1044,3436.66155,5007.41051,1238.05079,4210.19771,-2450.7195,2023.55248,3393.04652,4981.38937
IMG_20221008_165953.jpg,Borbeni gard,1827.79894,1200.11168,-1957.62113,1877.44767,1137.08731,-1995.38302,1901.25323,1139.10678,-1995.86997,1928.01359,1141.32298,-1996.58331,1839.76153,1129.31333,-1836.51121,1834.73726,1126.42471,-1836.91476,1830.51346,1123.2046,-1837.2407,2015.85777,1176.83226,-1729.87767,1923.60065,1152.15039,-1024.55193,1876.54497,1286.59497,-1818.22059,1837.86196,1274.84991,-1615.39379,1902.93199,1558.55402,-1872.34869,2076.35716,1522.77354,226.46833,1490.91652,1954.32221,-2240.98542,1769.99255,1770.94302,1299.91366,1166.27473,1548.35776,-2282.59569,1647.74235,1599.9501,1742.76159,1069.93175,1460.72752,-2444.61724,1601.34372,1514.57023,1849.79951,1089.75379,1379.63258,-2432.83304,1613.33311,1498.90982,1797.59642,1128.33022,1408.44725,-2262.10356,1619.12639,1522.09457,1731.24404,1801.34941,2599.38436,-674.75843,1941.68515,2543.08595,674.00783,1523.87878,3264.83711,-1089.51021,1977.07087,2874.25733,2725.08571,1571.75046,4071.59993,-1343.46904,2240.84076,3329.0872,4712.29948,1658.31528,4220.38129,-1383.56725,2315.88193,3432.30385,4893.94005,1211.25712,4202.81544,-2118.57794,1957.06362,3418.46924,4836.58708
IMG_20221008_165953_1.jpg,Borbeni gard,1809.98719,1166.42461,-1960.84289,1861.10607,1106.12107,-2014.66534,1880.3381,1106.91614,-2015.09289,1900.98669,1108.18286,-2015.72325,1833.40659,1102.12697,-1843.07558,1831.65023,1099.76002,-1843.52404,1830.48242,1096.71995,-1843.79307,1993.07266,1151.32741,-1813.93947,1930.95701,1130.52761,-1050.12431,1852.66138,1253.98457,-1842.11431,1821.52533,1243.53557,-1622.46445,1867.02435,1557.67496,-1970.80906,2080.55405,1511.7328,190.98644,1452.06972,1942.71357,-2335.92085,1800.05392,1817.94201,1000.11993,1129.39506,1551.07392,-2317.20701,1631.77833,1591.40434,1079.68973,1042.79516,1469.95624,-2484.01587,1599.96721,1505.44858,1142.50073,1062.102,1389.8451,-2449.41531,1610.09138,1496.20869,1098.30257,1096.49592,1423.08513,-2284.38144,1617.43926,1524.32606,1063.38911,1797.69721,2580.55456,-697.01458,1937.59008,2523.3899,696.28634,1512.4346,3253.41576,-1115.91855,1939.6223,2867.56133,2842.18996,1562.40979,4056.54794,-1347.75719,2205.62681,3296.52697,4952.49041,1645.32458,4206.32949,-1388.34794,2264.46669,3380.41551,5150.79976,1203.38173,4197.84616,-2132.77701,1994.43893,3335.50869,5140.50289
